"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000118492",0.101065280566058,3.85983600130146,0.770451693942115,0.44250383379449,0.618090971496504,-5.9303774356017,"ADGB"
"ENSG00000221944",0.056475851785569,8.03982319007499,0.770388307757773,0.442541282390474,0.61809624054446,-5.93139383196551,"TIGD1"
"ENSG00000171004",-0.341974636060766,-0.743509645282645,-0.770093234060092,0.442715636258612,0.618292709472726,-5.18800078157099,"HS6ST2"
"ENSG00000101138",-0.0789114864887237,4.45003491376514,-0.769806558770881,0.442885065727237,0.618482271654698,-5.98049735202153,"CSTF1"
"ENSG00000240303",-0.119128651296673,2.68353645401034,-0.769742400759245,0.442922989228684,0.618488172877607,-5.73160447103887,"ACAD11"
"ENSG00000167306",-0.183995203742248,2.06753357498655,-0.769624749492501,0.442992537225946,0.61853822961164,-5.62575749573533,"MYO5B"
"ENSG00000133863",0.260552820722958,0.80456504357295,0.769453136739156,0.443093995175304,0.618632830324626,-5.34538967006021,"TEX15"
"ENSG00000116783",-0.38730529627804,-0.675370248350601,-0.769358747481749,0.443149804103585,0.618663687876869,-5.12999209783119,"TNNI3K"
"ENSG00000075043",-0.530920473612445,3.53180719575821,-0.769017209486112,0.443351777049259,0.618866643187142,-5.82654934914021,"KCNQ2"
"ENSG00000268500",-0.214528915436636,5.65143338349357,-0.768998879844242,0.443362618027009,0.618866643187142,-6.02825851296403,"AC018755.2"
"ENSG00000188848",-0.195903283821854,-0.683294317009909,-0.768885836232152,0.443429480511252,0.618912903825363,-5.12861488284825,"BEND4"
"ENSG00000171223",0.114039587968287,7.60340480419048,0.768690342711602,0.443545123826147,0.6189314984066,-5.95392341523223,"JUNB"
"ENSG00000141252",-0.0531031379309548,6.12816542086522,-0.768658875308593,0.443563739856485,0.6189314984066,-6.02623847040628,"VPS53"
"ENSG00000167414",-0.543874858814625,-0.60359758687955,-0.768654025171534,0.443566609224607,0.6189314984066,-5.1727356085206,"GNG8"
"ENSG00000257365",-0.0804459674026914,5.22566824418611,-0.768635294620268,0.443577690423908,0.6189314984066,-6.02608159824577,"FNTB"
"ENSG00000164975",0.0958676094556026,4.90045012065835,0.768483045849508,0.443667768402499,0.61901012704367,-6.00952865527144,"SNAPC3"
"ENSG00000130829",-0.372659393042198,-1.24107892681825,-0.768267522799424,0.443795300685476,0.619058948388004,-5.12540531800897,"DUSP9"
"ENSG00000109118",-0.0931410945120312,6.5465167995369,-0.768215839021609,0.443825886875875,0.619058948388004,-6.01132890370808,"PHF12"
"ENSG00000186479",-0.380889484497814,-1.12064504099937,-0.768214580703558,0.443826631557134,0.619058948388004,-5.0918144143349,"RGS7BP"
"ENSG00000168676",-0.132168989300604,4.40676270459775,-0.768195918924009,0.443837675811144,0.619058948388004,-5.97884266804474,"KCTD19"
"ENSG00000171103",-0.203975314024971,1.90364928452906,-0.768116835995747,0.4438844797531,0.619077183996078,-5.57931017320018,"TRMT61B"
"ENSG00000197405",0.0861000825255349,8.82671472814618,0.767596328466274,0.444192604818738,0.619441995923214,-5.88402446739375,"C5AR1"
"ENSG00000169059",-0.331763176710962,-1.78953282447969,-0.767560948963408,0.444213552922597,0.619441995923214,-5.08614980328202,"VCX3A"
"ENSG00000125149",0.0574527698605234,6.01923753813599,0.7673477325572,0.444339809839562,0.619570984562434,-6.02783659367433,"C16orf70"
"ENSG00000171943",-0.110495729960799,3.26848039607302,-0.767144789092702,0.444460002847807,0.619658025376179,-5.83552387828743,"SRGAP2C"
"ENSG00000166947",0.225566551059095,5.33470394423474,0.767128322257298,0.444469756133671,0.619658025376179,-6.02531648845829,"EPB42"
"ENSG00000132792",0.0771266246949365,4.11475283782929,0.767064018738524,0.444507844210691,0.619664056861843,-5.9503651351099,"CTNNBL1"
"ENSG00000125676",0.108634902561802,5.37453858584708,0.76683122945774,0.444645745057523,0.619797515022732,-6.02773873160643,"THOC2"
"ENSG00000148225",-0.0768099114385086,2.28087763463969,-0.766769201369143,0.444682493726256,0.619797515022732,-5.68698216301522,"WDR31"
"ENSG00000198488",0.279980761878059,-0.515735034117064,0.766691623269152,0.444728457499443,0.619797515022732,-5.1710944082118,"B3GNT6"
"ENSG00000178175",0.163825136620683,1.88937831928202,0.766674412550637,0.444738654944393,0.619797515022732,-5.60990752670921,"ZNF366"
"ENSG00000159189",0.317516762870716,1.70731047165367,0.766543199333876,0.444816403931743,0.619858801743468,-5.55482853032898,"C1QC"
"ENSG00000240230",-0.0653520986811742,4.97111279800366,-0.76646277059275,0.444864065000411,0.619863410345815,-6.0133753975936,"COX19"
"ENSG00000116663",-0.129649859175209,4.50737317105786,-0.766362252951336,0.444923634645166,0.619863410345815,-5.99018664482446,"FBXO6"
"ENSG00000196357",-0.170523004636677,1.958472705844,-0.76634855977866,0.44493174996939,0.619863410345815,-5.59805853056024,"ZNF565"
"ENSG00000159335",0.201436746979969,4.59191217476042,0.766309664768169,0.444954801749271,0.619863410345815,-6.00672386093543,"PTMS"
"ENSG00000026297",-0.106442690963021,8.20243003224244,-0.766200169905744,0.445019699416629,0.619906767083547,-5.92148272245703,"RNASET2"
"ENSG00000008086",0.0634188489765082,6.01961500703187,0.766133745780939,0.445059071695519,0.619914563398312,-6.02823953537544,"CDKL5"
"ENSG00000160796",0.108030745500132,8.28653939595015,0.765873736334828,0.445213209199373,0.620082200762278,-5.91570740005975,"NBEAL2"
"ENSG00000175567",0.109568421036149,8.15631460710964,0.765719805701823,0.445304476104592,0.620093730417146,-5.92642703574549,"UCP2"
"ENSG00000134240",-0.328911276424459,-1.13774270977258,-0.765694929602622,0.44531922638853,0.620093730417146,-5.07494892287682,"HMGCS2"
"ENSG00000262814",-0.167681247748784,2.49871799714937,-0.765618911119876,0.445364303297611,0.620093730417146,-5.7091696885677,"MRPL12"
"ENSG00000185015",0.0854197942463508,3.50066537607746,0.765608709195335,0.445370352963931,0.620093730417146,-5.87440615998937,"CA13"
"ENSG00000171431",-0.315354754422689,-1.9233402740495,-0.76557488056966,0.445390413429728,0.620093730417146,-4.9921894940508,"KRT20"
"ENSG00000187180",-0.418144316111877,-2.00490697331666,-0.765470871721121,0.445452094221117,0.620109853873944,-4.9595153134944,"LCE2C"
"ENSG00000182307",-0.0541917588945231,3.62638712742337,-0.76544141072983,0.445469566488392,0.620109853873944,-5.89032729474668,"C8orf33"
"ENSG00000198692",0.268029749193172,2.70819044480716,0.765323089617213,0.445539742518811,0.620160506157308,-5.41499446440233,"EIF1AY"
"ENSG00000127561",-0.257428811215515,-0.192301990515515,-0.765168183626275,0.445631626610335,0.620241364586796,-5.23655381061771,"SYNGR3"
"ENSG00000180801",-0.278824124083398,0.97016051631945,-0.764770668430963,0.445867466863065,0.620522557385858,-5.39548241108788,"ARSJ"
"ENSG00000205639",0.166033464856114,3.17063319683831,0.764544547069685,0.446001653635632,0.620662245115505,-5.86805034435452,"MFSD2B"
"ENSG00000127663",0.083773391888676,7.31322216650599,0.764297517687429,0.446148274421481,0.62078566493419,-5.9757359364453,"KDM4B"
"ENSG00000172123",0.0921613584195304,5.51972997278149,0.764281154239977,0.446157987694612,0.62078566493419,-6.03216651059374,"SLFN12"
"ENSG00000175707",-0.219868083095565,-1.10614053373938,-0.76417620229976,0.446220289619808,0.620825287726042,-5.0898686311306,"KDF1"
"ENSG00000254827",-0.278574565159648,-0.390507137895751,-0.764020134198749,0.446312944564083,0.620907131397649,-5.17600932368011,"SLC22A18AS"
"ENSG00000140743",-0.108177568875331,4.45735065463393,-0.763813808962512,0.44643545331945,0.620963081788835,-5.98728370831565,"CDR2"
"ENSG00000010818",-0.126856834059413,4.74657044371612,-0.763808743433297,0.446438461298331,0.620963081788835,-6.00891993071961,"HIVEP2"
"ENSG00000162408",-0.104164694820118,3.33331472363283,-0.763781464874165,0.446454659871715,0.620963081788835,-5.84217202378838,"NOL9"
"ENSG00000077009",-0.344324555028833,-1.5241243740705,-0.763508300360965,0.446616889290595,0.621141652348229,-5.06186614639698,"NMRK2"
"ENSG00000180817",-0.0672560841787888,4.76131547649934,-0.763169066628644,0.446818403759493,0.621374828201374,-6.00469447492163,"PPA1"
"ENSG00000188283",0.0596389334147771,5.7805629602949,0.763090329268894,0.446865183472977,0.62139280077756,-6.0335071146024,"ZNF383"
"ENSG00000113838",0.114201569032917,3.04067028327567,0.762778591159349,0.447050422086786,0.621570461996034,-5.80223444558613,"TBCCD1"
"ENSG00000166535",-0.087878063982981,3.35875267642334,-0.762761335047237,0.447060677171714,0.621570461996034,-5.8549350206111,"A2ML1"
