"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"ENSG00000188803",-0.189861821379723,-0.787254768386108,-0.436200212886886,0.663847072559357,0.958496852241563,-4.97460881072033,"SHISA6"
"ENSG00000164488",0.185306294223589,-0.576109438821044,0.436079184989772,0.663934515844191,0.958496852241563,-5.03935567202459,"DACT2"
"ENSG00000116984",-0.0747448877518813,3.90570348943993,-0.436003750802348,0.66398901979473,0.958496852241563,-5.78385960847504,"MTR"
"ENSG00000283683",0.0553551733926136,2.7962991901069,0.43588660021762,0.664073668952205,0.958496852241563,-5.63543028455332,"MYOCOS"
"ENSG00000121390",0.0646588517052118,6.33104028085785,0.435734440051006,0.664183621398857,0.958496852241563,-5.83605933250617,"PSPC1"
"ENSG00000164112",0.0783403885609428,2.57399040846913,0.4356886523539,0.664216709484477,0.958496852241563,-5.58656995424682,"TMEM155"
"ENSG00000092345",-0.203118581939153,-0.638970434265889,-0.435684635874093,0.664219611990879,0.958496852241563,-4.99958353390928,"DAZL"
"ENSG00000102595",-0.0471983678002639,6.19387439408981,-0.435683949414857,0.664220108060693,0.958496852241563,-5.84180354193326,"UGGT2"
"ENSG00000285130",0.0504666535197478,3.92478760247088,0.435682019286128,0.664221502869154,0.958496852241563,-5.78736102982726,"AL358113.1"
"ENSG00000171759",0.215582656106821,2.17028908565359,0.435532011547782,0.664329909657161,0.958577921528894,-5.50670445459539,"PAH"
"ENSG00000129460",-0.0706312516078498,3.78493840634297,-0.435384005125837,0.664436877155247,0.958597983302049,-5.76189653413189,"NGDN"
"ENSG00000101194",-0.104529240151199,2.51978319635536,-0.435368242196408,0.664448269781446,0.958597983302049,-5.59290221151123,"SLC17A9"
"ENSG00000145029",-0.0753140391842289,2.67982148831075,-0.435129389500897,0.664620909758697,0.958771687315186,-5.60983310976311,"NICN1"
"ENSG00000120820",0.0865461318542176,2.5175239474225,0.434796224579378,0.664861747793182,0.959043737739396,-5.57846924089401,"GLT8D2"
"ENSG00000164733",-0.084658973395376,8.2170110261149,-0.434619643989138,0.66498940854016,0.959152503288495,-5.69611647066252,"CTSB"
"ENSG00000164363",0.240861732267934,0.171657616932878,0.434354027748468,0.665181457159043,0.959297605214997,-5.16240318098611,"SLC6A18"
"ENSG00000084093",-0.0524669200336749,4.92845571127508,-0.434335931827043,0.665194541874865,0.959297605214997,-5.85509782563156,"REST"
"ENSG00000119737",-0.0572003861092467,2.22876488629055,-0.434230820327671,0.665270547469214,0.959331837543208,-5.5056784148121,"GPR75"
"ENSG00000204481",0.233438198521086,-1.11806417018107,0.434142972752681,0.665334072294829,0.959348068418516,-4.98375443266808,"PRAMEF14"
"ENSG00000082898",-0.0668157985025708,6.73403501045719,-0.434015410795403,0.665426319960955,0.959371365758496,-5.81393451392744,"XPO1"
"ENSG00000149289",0.0768718520659268,0.874893329027543,0.433976070269486,0.66545477048444,0.959371365758496,-5.23017575127961,"ZC3H12C"
